%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z,field.valid
1.57E+18,870877,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.508266894,-0.942617905,2.424526955,-0.188909055,0.128922858,0.813871242,1
1.57E+18,870878,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.408733694,-0.586203888,2.824712056,-0.18518621,0.075696495,0.816656294,1
1.57E+18,870879,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.429010851,-1.106043433,2.663938589,-0.238013383,0.070767896,0.83505494,1
1.57E+18,870880,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.432033677,-1.179547084,2.76264618,-0.299757216,0.042241904,0.850598025,1
1.57E+18,870881,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.426454485,-0.928129218,2.642713744,-0.263572868,0.023208944,0.790870731,1
1.57E+18,870882,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.412397936,-1.065601191,2.660469789,-0.242301821,0.059052563,0.821645052,1
1.57E+18,870883,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.402614391,-0.927555415,2.689897776,-0.229021587,0.065918121,0.820951432,1
1.57E+18,870884,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.365913533,-1.271955471,2.572500824,-0.288510905,0.033474046,0.805116377,1
1.57E+18,870885,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.374046592,-0.783781533,2.930727399,-0.235843045,0.056393439,0.808479881,1
1.57E+18,870886,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.367357629,-0.98222429,2.803845171,-0.237889371,0.042564807,0.804532858,1
1.57E+18,870887,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.46615105,-1.241692634,2.570307904,-0.264523957,0.090706032,0.802532436,1
1.57E+18,870888,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.40574216,-1.148961534,2.431861841,-0.256083697,0.059362111,0.817933942,1
1.57E+18,870889,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.333038663,-1.0659032,2.781100551,-0.245617025,0.071320006,0.820933427,1
1.57E+18,870890,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.491606882,-1.016129786,2.624639939,-0.245262654,0.076159982,0.818455908,1
1.57E+18,870891,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.469267717,-1.069712869,2.770277906,-0.284886547,0.046881623,0.818637457,1
1.57E+18,870892,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.497678122,-1.232791069,2.434483387,-0.274694756,0.060133729,0.822119092,1
1.57E+18,870893,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.437740925,-1.236659668,2.462991727,-0.253724096,0.094046218,0.82749718,1
1.57E+18,870894,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.396982365,-1.095355137,2.64926691,-0.238991707,0.035137219,0.82532599,1
1.57E+18,870895,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.392576184,-1.088838794,2.729323676,-0.258345218,0.093058994,0.810533088,1
1.57E+18,870896,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.422467752,-0.824123472,2.469324633,-0.187001672,0.102925064,0.813852704,1
1.57E+18,870897,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.452118869,-1.229806407,2.748877556,-0.270476301,0.061918829,0.805104206,1
1.57E+18,870898,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.406416115,-0.701201121,2.598352989,-0.155377128,0.127965306,0.800015126,1
1.57E+18,870899,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.392437076,-0.560450074,2.69245153,-0.186823405,0.067281159,0.812091607,1
1.57E+18,870900,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.384835304,-1.296872334,2.770468589,-0.273283888,0.048777984,0.816567652,1
1.57E+18,870901,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.375414005,-1.390778427,2.428933117,-0.27971169,0.051082588,0.796962623,1
1.57E+18,870902,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.475026647,-1.268749805,2.681721382,-0.271382864,0.068029362,0.813352938,1
1.57E+18,870903,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.387481494,-1.229339511,2.475196604,-0.267909899,0.081016185,0.796347889,1
1.57E+18,870904,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.3874855,-1.185011171,2.600604988,-0.234251777,0.044600287,0.814756193,1
1.57E+18,870905,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.476820578,-1.191967086,2.688087942,-0.266861885,0.059098311,0.812088024,1
1.57E+18,870906,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.396167738,-1.247701542,2.512261957,-0.265639191,0.086637891,0.807279752,1
1.57E+18,870907,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.429032859,-1.241693321,2.556929928,-0.296019723,0.072870367,0.834704679,1
1.57E+18,870908,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.399140341,-0.739116459,2.840028526,-0.227744204,0.104639154,0.805884998,1
1.57E+18,870909,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.498413407,-0.857266301,2.69598627,-0.224695595,0.05903458,0.82235588,1
1.57E+18,870910,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.405535398,-1.090829753,2.611240291,-0.242554907,0.076831261,0.818118996,1
1.57E+18,870911,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.453872848,-1.134523938,2.650898153,-0.244592916,0.073018978,0.850800123,1
1.57E+18,870912,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.468596113,-0.93277071,2.494206555,-0.209097577,0.061286784,0.801435414,1
1.57E+18,870913,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.329096557,-1.630853922,2.463280826,-0.29979118,0.046268805,0.823004254,1
1.57E+18,870914,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.39915605,-1.391912034,2.675745071,-0.304091097,0.055762327,0.82267592,1
1.57E+18,870915,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.384198771,-0.886583616,2.711808215,-0.219789581,0.098012821,0.799773991,1
1.57E+18,870916,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.385561284,-1.078571164,2.598616144,-0.219280131,0.074782535,0.798308567,1
1.57E+18,870917,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.472124354,-1.195756466,2.664560197,-0.288752353,0.070597945,0.815919954,1
1.57E+18,870918,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.392946993,-1.016594257,2.624793156,-0.231114274,0.076775586,0.81052156,1
1.57E+18,870919,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.382520702,-1.790262418,2.53252936,-0.315233227,0.075741874,0.799051344,1
1.57E+18,870920,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.415259446,-1.202125661,2.593556101,-0.3109833,0.014514453,0.837289194,1
1.57E+18,870921,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.410691791,-1.36963236,2.572521136,-0.280550772,0.117080712,0.813015964,1
1.57E+18,870922,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.369849363,-1.158526052,2.700694165,-0.262267489,0.056358841,0.802016566,1
1.57E+18,870923,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.372385657,-0.977042901,2.77445801,-0.249384704,0.085402372,0.800232582,1
1.57E+18,870924,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.390553786,-1.132130789,2.723676257,-0.256392673,0.122700823,0.793796607,1
1.57E+18,870925,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.507025598,-1.512596127,2.602891577,-0.325681847,0.066343197,0.831776072,1
1.57E+18,870926,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.392424551,-1.099830945,2.649828698,-0.266192706,0.053108368,0.81080419,1
1.57E+18,870927,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.512128715,-1.175181598,2.64962755,-0.249945917,0.065959477,0.828405703,1
1.57E+18,870928,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.365433966,-1.472891403,2.738721443,-0.31890174,0.03940024,0.804914364,1
1.57E+18,870929,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.399959766,-1.164526891,2.374830826,-0.235792005,0.063954114,0.804501229,1
1.57E+18,870930,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.471934537,-1.206902161,2.634791082,-0.273516536,0.066195151,0.862986811,1
1.57E+18,870931,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.407414344,-1.128224382,2.712659918,-0.253141153,0.057924482,0.825593413,1
1.57E+18,870932,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.430319413,-1.238054196,2.615319861,-0.272922727,0.064420306,0.833670174,1
1.57E+18,870933,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.412143296,-1.334212841,2.462171917,-0.279940697,0.083715162,0.812067346,1
1.57E+18,870934,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.513228086,-0.914258688,2.659995907,-0.205360979,0.075571959,0.828121671,1
1.57E+18,870935,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.401597803,-1.211429088,2.703087709,-0.260951627,0.016459359,0.830354522,1
1.57E+18,870936,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.451217905,-0.893021446,2.719473266,-0.230082964,0.061637097,0.853609518,1
1.57E+18,870937,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.381497607,-0.868123883,2.548340613,-0.208342987,0.07986211,0.793094247,1
1.57E+18,870938,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.407130342,-1.113624238,2.573317296,-0.287256774,0.055893291,0.81680598,1
1.57E+18,870939,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.387144288,-0.916626377,2.613149259,-0.247981992,0.023102759,0.815757473,1
1.57E+18,870940,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.416799866,-1.140112805,2.533854282,-0.229040494,0.091660697,0.817761293,1
1.57E+18,870941,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.398020213,-1.23366709,2.526696043,-0.262557205,0.076668245,0.805812833,1
1.57E+18,870942,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.472572641,-1.110896562,2.551924632,-0.262173152,0.050942912,0.815890149,1
1.57E+18,870943,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.418949428,-1.264797895,2.484231487,-0.26582516,0.081025528,0.815713031,1
1.57E+18,870944,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.435564935,-1.234353483,2.517883215,-0.242661653,0.092355548,0.82929489,1
1.57E+18,870945,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.42277549,-1.530121871,2.750153806,-0.318439254,0.03597868,0.839221326,1
1.57E+18,870946,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.436461653,-1.027730239,2.668327668,-0.230898618,0.10280648,0.828964836,1
1.57E+18,870947,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.430299067,-1.00189173,2.639970231,-0.262218611,0.0542556,0.834296812,1
1.57E+18,870948,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.497703455,-1.164070422,2.651238987,-0.288291528,0.031076991,0.840475045,1
1.57E+18,870949,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.413148945,-1.353021769,2.458617134,-0.266754838,0.089797676,0.811176853,1
1.57E+18,870950,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.44407604,-0.889196318,2.681538657,-0.218926475,0.059246491,0.841361127,1
1.57E+18,870951,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.508417794,-0.96161738,2.647195869,-0.247946411,0.073376935,0.831973838,1
1.57E+18,870952,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.500773205,-1.033707509,2.733924787,-0.255071736,0.087311443,0.819834511,1
1.57E+18,870953,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.502450952,-1.156206857,2.696751552,-0.240377213,0.106012142,0.818103636,1
1.57E+18,870954,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.363732216,-1.092527215,2.890585397,-0.268222708,0.076028046,0.80708848,1
1.57E+18,870955,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.426417818,-1.051963705,2.441712795,-0.225613903,0.064435272,0.828354359,1
1.57E+18,870956,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.391808105,-1.489997437,2.61883375,-0.290157321,0.06558415,0.810314732,1
1.57E+18,870957,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.423308612,-0.813266405,2.589277558,-0.203824147,0.113078548,0.813086596,1
1.57E+18,870958,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.513642453,-1.260677816,2.458349981,-0.263046238,0.113214933,0.826842394,1
1.57E+18,870959,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.394896843,-1.155976914,2.617266758,-0.271535194,0.035142892,0.826896702,1
1.57E+18,870960,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.42245337,-1.300907058,2.690098776,-0.259711427,0.058363652,0.830927619,1
1.57E+18,870961,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.434439831,-1.081991856,2.795358552,-0.267316691,0.116823031,0.830380013,1
1.57E+18,870962,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.412420814,-1.196628581,2.578663792,-0.24411309,0.087660333,0.821234851,1
1.57E+18,870963,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.478837189,-1.293515772,2.650684552,-0.255170299,0.073934616,0.810139823,1
1.57E+18,870964,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.476750757,-0.970731357,2.705486985,-0.24180033,0.060647846,0.812688835,1
1.57E+18,870965,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.444594297,-1.223567071,2.494680503,-0.241881095,0.125582284,0.821736364,1
1.57E+18,870966,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.422234243,-1.431472446,2.625030878,-0.298165117,0.060478388,0.830784727,1
1.57E+18,870967,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.328630488,-1.141876549,2.708740638,-0.265896338,0.076642073,0.815293678,1
1.57E+18,870968,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.505516722,-1.45697795,2.65152653,-0.296223649,0.07313863,0.833135111,1
1.57E+18,870969,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.450690418,-0.935613523,2.736525803,-0.225933528,0.09933444,0.788701057,1
1.57E+18,870970,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.420961351,-1.037718102,2.768827547,-0.267601169,0.048670664,0.841903118,1
1.57E+18,870971,1.57E+18,0.650182092,-0.000590653,0.399884249,0.000276743,0.000138346,0.705683631,0.708527005,-0.000926749,-8.93E-05,-6.67E-05,-0.001554872,0.001390247,-0.003152795,-0.574225248,-1.00773878,2.552332753,-0.233189828,0.102229726,0.816336407,1
